customer_tweet_id,brand_tweet_id,customer_author_id,brand_author_id,created_at,customer_message,brand_reply,ground_truth_intent
1000784,1000785,User_39470,AmazonHelp,2026-08-18T09:10:00Z,Where is my order? It was scheduled for prime 1-day delivery but still has not shipped.,We understand your concern regarding the missing delivery. Please DM us your order details and we'll process a replacement or investigation right away.,shipping_delivery_status
1000786,1000787,User_82053,AmazonHelp,2026-08-17T03:36:00Z,Will this item restock before the holiday shipping cutoff date?,You can view seller information right under 'Ships from and Sold by' on product page. DM us if you have seller questions!,product_stock_inquiry
1000788,1000789,User_81046,AmazonHelp,2026-08-27T01:48:00Z,I received the wrong item in my package! I ordered a ceramic mug but got a pair of socks instead.,We want to make this right! Please DM us your order ID so we can ship out the missing item immediately.,missing_damaged_item
1000790,1000791,User_95678,AmazonHelp,2026-08-25T07:19:00Z,Will this item restock before the holiday shipping cutoff date?,"While we don't offer post-purchase price matching, DM us your order # and we can review return/re-order options for you!",product_stock_inquiry
1000792,1000793,User_67549,AmazonHelp,2026-08-28T03:49:00Z,Can someone check why my delivery date got pushed back by 4 days without any notification?,We understand your concern regarding the missing delivery. Please DM us your order details and we'll process a replacement or investigation right away.,shipping_delivery_status
1000794,1000795,User_89988,AmazonHelp,2026-08-21T13:10:00Z,Please cancel order #112-8849102 immediately! I ordered by mistake.,Please DM us your order ID right away so we can submit a cancellation request to the fulfillment center.,cancellation_order_change
1000796,1000797,User_84720,AmazonHelp,2026-08-12T17:17:00Z,How do I generate a return mailing label for an item that doesn't fit?,You can easily print a return label by visiting Your Orders > Return or Replace Items! DM us if you need step-by-step guidance.,refund_return_request
1000798,1000799,User_47923,AmazonHelp,2026-08-19T08:54:00Z,Jeff Bezos fix your app page layout it looks terrible now.,We hold our customer service to high standards and apologize for your experience. Please DM us your phone/email so we can report this.,other_unclear
1000800,1000801,User_17770,AmazonHelp,2026-08-09T20:08:00Z,Testing message please ignore,We're truly sorry to hear you feel this way. We appreciate your feedback and would like to know how we can improve. Feel free to DM us.,other_unclear
1000802,1000803,User_42447,AmazonHelp,2026-08-25T21:25:00Z,How do I generate a return mailing label for an item that doesn't fit?,You can easily print a return label by visiting Your Orders > Return or Replace Items! DM us if you need step-by-step guidance.,refund_return_request
1000804,1000805,User_92288,AmazonHelp,2026-08-14T12:28:00Z,Is there a price match policy if an item I bought 2 days ago went on sale today?,We update inventory daily! DM us the product title or link and we can check estimated fulfillment center restock windows.,product_stock_inquiry
1000806,1000807,User_46467,AmazonHelp,2026-08-23T11:29:00Z,Item arrived severely damaged during transit. Box was ripped open.,Oh no! We're so sorry to hear an item was missing from your delivery. Please DM us your order number so we can send a replacement.,missing_damaged_item
1000808,1000809,User_70089,AmazonHelp,2026-08-21T21:44:00Z,Does this seller provide manufacturer warranty in the USA for this laptop?,We update inventory daily! DM us the product title or link and we can check estimated fulfillment center restock windows.,product_stock_inquiry
1000810,1000811,User_66314,AmazonHelp,2026-08-27T06:31:00Z,Prime Video is giving error code 5004 whenever I try to stream on my Smart TV.,We recommend reinstalling the app and updating iOS. DM us if you're still experiencing crashes!,prime_digital_services
1000812,1000813,User_84205,AmazonHelp,2026-08-28T15:50:00Z,"Received an email saying payment failed for my auto-renew, but my card details are correct.",Payment failure notifications can occur due to bank authorization holds. DM us your details so we can check payment status safely.,billing_payment_issue
1000814,1000815,User_92074,AmazonHelp,2026-08-26T14:01:00Z,Can I share my Prime shipping benefits with a family member in household?,"Sorry for the error! Please try restarting the Prime Video app or your TV. If issue persists, DM us your device model.",prime_digital_services
1000816,1000817,User_66072,AmazonHelp,2026-08-07T22:58:00Z,My package arrived today but the product box was crushed and the item inside is completely broken.,So sorry about the spilled item! Please message us privately with your order ID and we'll arrange a refund or replacement for damaged items.,missing_damaged_item
1000818,1000819,User_22234,AmazonHelp,2026-08-21T11:16:00Z,Where can I find the QR code for Kohl's return drop-off?,Defective returns should not incur restocking fees! Send us a DM with your order ID so we can credit that fee back to you.,refund_return_request
1000820,1000821,User_16787,AmazonHelp,2026-08-13T20:19:00Z,I received the wrong item in my package! I ordered a ceramic mug but got a pair of socks instead.,Apologies for the package damage. Send us a direct message with your order number so our team can assist you.,missing_damaged_item
1000822,1000823,User_10142,AmazonHelp,2026-08-07T15:04:00Z,Tried to click cancel order button on website but it says shipping process already started. Can you stop it?,Please DM us your order ID right away so we can submit a cancellation request to the fulfillment center.,cancellation_order_change
1000824,1000825,User_11217,AmazonHelp,2026-08-01T22:21:00Z,Status says refund issued yesterday but it's not showing in my bank account balance yet.,You can easily print a return label by visiting Your Orders > Return or Replace Items! DM us if you need step-by-step guidance.,refund_return_request
1000826,1000827,User_19283,AmazonHelp,2026-08-08T12:05:00Z,The glass bottle inside my Amazon parcel leaked all over the rest of the contents.,Apologies for the package damage. Send us a direct message with your order number so our team can assist you.,missing_damaged_item
1000828,1000829,User_27973,AmazonHelp,2026-08-13T04:41:00Z,Opened my box today and 1 of the 3 items I ordered was missing! Order #476-6020671.,We apologize for sending the wrong item! Please send us a DM with your order # and we will arrange a return label and correct dispatch.,missing_damaged_item
1000830,1000831,User_89995,AmazonHelp,2026-08-21T05:28:00Z,I dropped off my return at UPS 5 days ago but my refund hasn't been credited to my card yet.,Bank processing times usually take 3-7 business days depending on your financial institution. DM us if you need refund confirmation details.,refund_return_request
1000832,1000833,User_63963,AmazonHelp,2026-08-20T21:28:00Z,Can I share my Prime shipping benefits with a family member in household?,You can manage or cancel your Prime membership anytime via Account > Prime Membership! DM us if you need direct link.,prime_digital_services
1000834,1000835,User_87276,AmazonHelp,2026-08-24T12:22:00Z,I accidentally placed an order to my old address! Can I change the shipping address before it ships?,"If your order hasn't entered the dispatch process, address changes can be made under Your Orders! DM us your order # to check immediately.",cancellation_order_change
1000836,1000837,User_94491,AmazonHelp,2026-08-03T07:35:00Z,How do I change my primary account email address without losing my order history?,Please do not click links in suspicious emails! Forward spoofed emails to stop-spoofing.com and DM us if account details were entered.,account_login_security
1000838,1000839,User_36928,AmazonHelp,2026-08-17T19:32:00Z,I was charged for a subscription I never signed up for.,We apologize for the duplicate charge concern! Please send us a DM with your account email so we can audit billing records.,billing_payment_issue
1000840,1000841,User_41370,AmazonHelp,2026-08-16T12:07:00Z,Cancel my order please. I no longer need this item.,"If the order is already in final dispatch, we may not be able to stop it, but you can refuse delivery or initiate a return! DM us details.",cancellation_order_change
1000842,1000843,User_79243,AmazonHelp,2026-08-01T11:59:00Z,Tried to click cancel order button on website but it says shipping process already started. Can you stop it?,Please DM us your order ID right away so we can submit a cancellation request to the fulfillment center.,cancellation_order_change
1000844,1000845,User_57895,AmazonHelp,2026-08-18T21:11:00Z,How do I cancel my Amazon Prime membership auto-renewal before next month?,Certain titles on Prime Video are offered by third-party channels or rentals. DM us the title name so we can verify license access.,prime_digital_services
1000846,1000847,User_11807,AmazonHelp,2026-08-09T06:02:00Z,When will the Echo Dot 5th Gen in Charcoal be back in stock?,"Restock dates vary by supplier! You can click 'Notify Me' on the product page, or DM us the ASIN link so we can check availability.",product_stock_inquiry
1000848,1000849,User_64451,AmazonHelp,2026-08-14T22:25:00Z,Can someone check why my delivery date got pushed back by 4 days without any notification?,We want to get this sorted out for you! Please send us a private message with your tracking and order ID.,shipping_delivery_status
1000850,1000851,User_46368,AmazonHelp,2026-08-03T09:05:00Z,Item arrived severely damaged during transit. Box was ripped open.,We want to make this right! Please DM us your order ID so we can ship out the missing item immediately.,missing_damaged_item
1000852,1000853,User_61213,AmazonHelp,2026-08-19T20:48:00Z,Jeff Bezos fix your app page layout it looks terrible now.,Thank you for sharing your feedback regarding app layout. We'll pass your suggestions along to our development team!,other_unclear
1000854,1000855,User_17589,AmazonHelp,2026-08-08T02:59:00Z,I received the wrong item in my package! I ordered a ceramic mug but got a pair of socks instead.,Apologies for the package damage. Send us a direct message with your order number so our team can assist you.,missing_damaged_item
1000856,1000857,User_50539,AmazonHelp,2026-08-22T23:42:00Z,I'm locked out of my Amazon account and not receiving the 2FA OTP code on my mobile phone.,Security is our priority! Please DM us immediately with your phone number/email so our account security team can secure your account.,account_login_security
1000858,1000859,User_11487,AmazonHelp,2026-08-06T15:22:00Z,I dropped off my return at UPS 5 days ago but my refund hasn't been credited to my card yet.,Returns usually take 3-5 business days to process once received. DM us your return tracking # and order ID so we can verify status.,refund_return_request
1000860,1000861,User_58741,AmazonHelp,2026-08-05T23:49:00Z,Why is everything so expensive nowadays?,Hello! Let us know if you need assistance with an Amazon order or service.,other_unclear
1000862,1000863,User_53910,AmazonHelp,2026-08-26T13:17:00Z,I was charged for a subscription I never signed up for.,We apologize for the duplicate charge concern! Please send us a DM with your account email so we can audit billing records.,billing_payment_issue
1000864,1000865,User_75031,AmazonHelp,2026-08-15T16:23:00Z,Amazon service has gone completely downhill over the last few years! Very disappointed.,We hold our customer service to high standards and apologize for your experience. Please DM us your phone/email so we can report this.,other_unclear
1000866,1000867,User_30618,AmazonHelp,2026-08-09T03:57:00Z,Can someone check why my delivery date got pushed back by 4 days without any notification?,We want to get this sorted out for you! Please send us a private message with your tracking and order ID.,shipping_delivery_status
1000868,1000869,User_15772,AmazonHelp,2026-08-28T00:15:00Z,My package arrived today but the product box was crushed and the item inside is completely broken.,Apologies for the package damage. Send us a direct message with your order number so our team can assist you.,missing_damaged_item
1000870,1000871,User_33456,AmazonHelp,2026-08-28T01:35:00Z,Can someone check why my delivery date got pushed back by 4 days without any notification?,We understand your concern regarding the missing delivery. Please DM us your order details and we'll process a replacement or investigation right away.,shipping_delivery_status
1000872,1000873,User_51934,AmazonHelp,2026-08-09T02:36:00Z,Received a suspicious email claiming my Amazon account was suspended. Is this real?,You can update email under Login & Security in Account Settings. DM us if you need help verifying your identity first.,account_login_security
1000874,1000875,User_33507,AmazonHelp,2026-08-08T16:02:00Z,Prime Video is giving error code 5004 whenever I try to stream on my Smart TV.,We recommend reinstalling the app and updating iOS. DM us if you're still experiencing crashes!,prime_digital_services
1000876,1000877,User_50723,AmazonHelp,2026-08-11T02:35:00Z,I'm locked out of my Amazon account and not receiving the 2FA OTP code on my mobile phone.,Security is our priority! Please DM us immediately with your phone number/email so our account security team can secure your account.,account_login_security
1000878,1000879,User_83899,AmazonHelp,2026-08-26T09:47:00Z,When will the Echo Dot 5th Gen in Charcoal be back in stock?,Warranty details depend on the manufacturer and seller listed on product page. DM us the item link for quick check.,product_stock_inquiry
1000880,1000881,User_35614,AmazonHelp,2026-08-24T17:48:00Z,Tried to click cancel order button on website but it says shipping process already started. Can you stop it?,"Once an order is placed, items cannot be added, but you can place a new order! Send a DM if you need help grouping shipments.",cancellation_order_change
1000882,1000883,User_40539,AmazonHelp,2026-08-18T11:40:00Z,Please cancel order #112-8849102 immediately! I ordered by mistake.,"If your order hasn't entered the dispatch process, address changes can be made under Your Orders! DM us your order # to check immediately.",cancellation_order_change
1000884,1000885,User_50306,AmazonHelp,2026-08-04T06:33:00Z,Carrier says delivered to front porch but I checked my doorstep and nothing is there! Order #877-7312844.,We're sorry to hear your package is delayed! Please send us a DM with your order number so we can investigate with the carrier.,shipping_delivery_status
1000886,1000887,User_46677,AmazonHelp,2026-08-03T01:58:00Z,Tried to click cancel order button on website but it says shipping process already started. Can you stop it?,"If the order is already in final dispatch, we may not be able to stop it, but you can refuse delivery or initiate a return! DM us details.",cancellation_order_change
1000888,1000889,User_70091,AmazonHelp,2026-08-24T02:37:00Z,Need to change payment method on my recent order before it gets dispatched.,"If the order is already in final dispatch, we may not be able to stop it, but you can refuse delivery or initiate a return! DM us details.",cancellation_order_change
1000890,1000891,User_19808,AmazonHelp,2026-08-19T18:03:00Z,Part of my multi-item order is missing even though the packing slip says everything was included.,Apologies for the damaged shipment! Please send us a direct message with your order details and photos so we can issue a full replacement.,missing_damaged_item
1000892,1000893,User_44208,AmazonHelp,2026-08-28T10:59:00Z,Can't sign in to my account because my old phone number is no longer active.,Please do not click links in suspicious emails! Forward spoofed emails to stop-spoofing.com and DM us if account details were entered.,account_login_security
1000894,1000895,User_69343,AmazonHelp,2026-08-09T07:04:00Z,Can't sign in to my account because my old phone number is no longer active.,Account recovery requires identity verification for your security. Send us a DM so we can guide you through phone update protocol.,account_login_security
1000896,1000897,User_23848,AmazonHelp,2026-08-06T14:29:00Z,Please cancel order #112-8849102 immediately! I ordered by mistake.,You can update your payment method directly under Your Orders > Change Payment. DM us if you experience an error.,cancellation_order_change
1000898,1000899,User_37215,AmazonHelp,2026-08-15T09:29:00Z,Why am I being asked to pay extra for a movie on Prime Video when I have an active Prime subscription?,"Sorry for the error! Please try restarting the Prime Video app or your TV. If issue persists, DM us your device model.",prime_digital_services
1000900,1000901,User_89076,AmazonHelp,2026-08-02T06:53:00Z,I see a double charge of $49.99 on my credit card statement from Amazon. Please refund!,We apologize for the duplicate charge concern! Please send us a DM with your account email so we can audit billing records.,billing_payment_issue
1000902,1000903,User_56627,AmazonHelp,2026-08-13T16:03:00Z,How do I cancel my Amazon Prime membership auto-renewal before next month?,"Sorry for the error! Please try restarting the Prime Video app or your TV. If issue persists, DM us your device model.",prime_digital_services
1000904,1000905,User_69270,AmazonHelp,2026-08-18T23:35:00Z,"Received an email saying payment failed for my auto-renew, but my card details are correct.",Sorry to hear your gift card wasn't applied! Send a direct message with your order ID so we can adjust the billing allocation.,billing_payment_issue
1000906,1000907,User_25919,AmazonHelp,2026-08-01T01:53:00Z,I accidentally placed an order to my old address! Can I change the shipping address before it ships?,"If the order is already in final dispatch, we may not be able to stop it, but you can refuse delivery or initiate a return! DM us details.",cancellation_order_change
1000908,1000909,User_58790,AmazonHelp,2026-08-22T20:41:00Z,Please cancel order #112-8849102 immediately! I ordered by mistake.,We can attempt to cancel this for you! Please send us a direct message with your order number as soon as possible.,cancellation_order_change
1000910,1000911,User_12857,AmazonHelp,2026-08-03T06:57:00Z,Part of my multi-item order is missing even though the packing slip says everything was included.,We want to make this right! Please DM us your order ID so we can ship out the missing item immediately.,missing_damaged_item
1000912,1000913,User_26059,AmazonHelp,2026-08-02T14:03:00Z,Is there a price match policy if an item I bought 2 days ago went on sale today?,"Restock dates vary by supplier! You can click 'Notify Me' on the product page, or DM us the ASIN link so we can check availability.",product_stock_inquiry
1000914,1000915,User_75028,AmazonHelp,2026-08-01T12:43:00Z,Status says refund issued yesterday but it's not showing in my bank account balance yet.,Most items in new/opened condition can be returned within 30 days. Send us a direct message with your order number for specifics.,refund_return_request
1000916,1000917,User_46042,AmazonHelp,2026-08-09T14:56:00Z,Received a suspicious email claiming my Amazon account was suspended. Is this real?,You can update email under Login & Security in Account Settings. DM us if you need help verifying your identity first.,account_login_security
1000918,1000919,User_94840,AmazonHelp,2026-08-10T15:26:00Z,I dropped off my return at UPS 5 days ago but my refund hasn't been credited to my card yet.,Bank processing times usually take 3-7 business days depending on your financial institution. DM us if you need refund confirmation details.,refund_return_request
1000920,1000921,User_60202,AmazonHelp,2026-08-05T13:12:00Z,Hello is anyone there working right now???,We're truly sorry to hear you feel this way. We appreciate your feedback and would like to know how we can improve. Feel free to DM us.,other_unclear
1000922,1000923,User_60134,AmazonHelp,2026-08-26T22:22:00Z,Jeff Bezos fix your app page layout it looks terrible now.,Hello! Let us know if you need assistance with an Amazon order or service.,other_unclear
1000924,1000925,User_52153,AmazonHelp,2026-08-13T08:11:00Z,Will this item restock before the holiday shipping cutoff date?,Compatibility information is listed under Product Specifications! DM us the product link and we'll check hardware specs for you.,product_stock_inquiry
1000926,1000927,User_46822,AmazonHelp,2026-08-02T15:33:00Z,Carrier says delivered to front porch but I checked my doorstep and nothing is there! Order #324-1491630.,We want to get this sorted out for you! Please send us a private message with your tracking and order ID.,shipping_delivery_status
1000928,1000929,User_42487,AmazonHelp,2026-08-22T07:17:00Z,Amazon Music Unlimited app keeps crashing on iOS after latest update.,You can manage or cancel your Prime membership anytime via Account > Prime Membership! DM us if you need direct link.,prime_digital_services
1000930,1000931,User_85457,AmazonHelp,2026-08-28T12:22:00Z,Testing message please ignore,We're truly sorry to hear you feel this way. We appreciate your feedback and would like to know how we can improve. Feel free to DM us.,other_unclear
1000932,1000933,User_57026,AmazonHelp,2026-08-19T00:45:00Z,How do I generate a return mailing label for an item that doesn't fit?,You can easily print a return label by visiting Your Orders > Return or Replace Items! DM us if you need step-by-step guidance.,refund_return_request
1000934,1000935,User_74517,AmazonHelp,2026-08-18T09:11:00Z,Amazon Music Unlimited app keeps crashing on iOS after latest update.,We recommend reinstalling the app and updating iOS. DM us if you're still experiencing crashes!,prime_digital_services
1000936,1000937,User_88861,AmazonHelp,2026-08-08T00:33:00Z,When will the Echo Dot 5th Gen in Charcoal be back in stock?,"Restock dates vary by supplier! You can click 'Notify Me' on the product page, or DM us the ASIN link so we can check availability.",product_stock_inquiry
1000938,1000939,User_27103,AmazonHelp,2026-08-11T22:11:00Z,When will the Echo Dot 5th Gen in Charcoal be back in stock?,Warranty details depend on the manufacturer and seller listed on product page. DM us the item link for quick check.,product_stock_inquiry
1000940,1000941,User_24538,AmazonHelp,2026-08-28T16:55:00Z,Prime Video is giving error code 5004 whenever I try to stream on my Smart TV.,"Sorry for the error! Please try restarting the Prime Video app or your TV. If issue persists, DM us your device model.",prime_digital_services
1000942,1000943,User_86810,AmazonHelp,2026-08-04T10:19:00Z,Prime Video is giving error code 5004 whenever I try to stream on my Smart TV.,Try going to Settings > Sync My Kindle on your Paperwhite. DM us your registered email if the book doesn't appear!,prime_digital_services
1000944,1000945,User_93789,AmazonHelp,2026-08-16T20:20:00Z,How do I cancel my Amazon Prime membership auto-renewal before next month?,You can manage or cancel your Prime membership anytime via Account > Prime Membership! DM us if you need direct link.,prime_digital_services
1000946,1000947,User_39260,AmazonHelp,2026-08-22T18:52:00Z,Where can I find the QR code for Kohl's return drop-off?,Bank processing times usually take 3-7 business days depending on your financial institution. DM us if you need refund confirmation details.,refund_return_request
1000948,1000949,User_26691,AmazonHelp,2026-08-06T23:00:00Z,Can I return an opened item within the 30-day return window for a full refund?,Defective returns should not incur restocking fees! Send us a DM with your order ID so we can credit that fee back to you.,refund_return_request
1000950,1000951,User_90134,AmazonHelp,2026-08-08T20:36:00Z,2-step verification code prompt keeps looping back to login screen.,Account access issues can be frustrating! Please DM us your registered email address so we can initiate account recovery verification.,account_login_security
1000952,1000953,User_41194,AmazonHelp,2026-08-12T10:10:00Z,The glass bottle inside my Amazon parcel leaked all over the rest of the contents.,Apologies for the damaged shipment! Please send us a direct message with your order details and photos so we can issue a full replacement.,missing_damaged_item
1000954,1000955,User_68540,AmazonHelp,2026-08-01T08:13:00Z,Item arrived severely damaged during transit. Box was ripped open.,Apologies for the package damage. Send us a direct message with your order number so our team can assist you.,missing_damaged_item
1000956,1000957,User_24160,AmazonHelp,2026-08-24T00:03:00Z,Cancel my order please. I no longer need this item.,"If your order hasn't entered the dispatch process, address changes can be made under Your Orders! DM us your order # to check immediately.",cancellation_order_change
1000958,1000959,User_64266,AmazonHelp,2026-08-16T12:22:00Z,Someone changed my account password without my permission! Help lock my account.,Account recovery requires identity verification for your security. Send us a DM so we can guide you through phone update protocol.,account_login_security
1000960,1000961,User_85766,AmazonHelp,2026-08-21T21:14:00Z,Hello is anyone there working right now???,We're truly sorry to hear you feel this way. We appreciate your feedback and would like to know how we can improve. Feel free to DM us.,other_unclear
1000962,1000963,User_48654,AmazonHelp,2026-08-01T10:16:00Z,Can I return an opened item within the 30-day return window for a full refund?,Returns usually take 3-5 business days to process once received. DM us your return tracking # and order ID so we can verify status.,refund_return_request
1000964,1000965,User_31090,AmazonHelp,2026-08-24T02:35:00Z,Opened my box today and 1 of the 3 items I ordered was missing! Order #274-7299138.,We apologize for sending the wrong item! Please send us a DM with your order # and we will arrange a return label and correct dispatch.,missing_damaged_item
1000966,1000967,User_14062,AmazonHelp,2026-08-14T20:10:00Z,I received the wrong item in my package! I ordered a ceramic mug but got a pair of socks instead.,We want to make this right! Please DM us your order ID so we can ship out the missing item immediately.,missing_damaged_item
1000968,1000969,User_36941,AmazonHelp,2026-08-07T13:44:00Z,Received a suspicious email claiming my Amazon account was suspended. Is this real?,Account access issues can be frustrating! Please DM us your registered email address so we can initiate account recovery verification.,account_login_security
1000970,1000971,User_96585,AmazonHelp,2026-08-10T09:15:00Z,Testing message please ignore,Hello! Let us know if you need assistance with an Amazon order or service.,other_unclear
1000972,1000973,User_30131,AmazonHelp,2026-08-02T11:00:00Z,Opened my box today and 1 of the 3 items I ordered was missing! Order #685-9236745.,So sorry about the spilled item! Please message us privately with your order ID and we'll arrange a refund or replacement for damaged items.,missing_damaged_item
1000974,1000975,User_36171,AmazonHelp,2026-08-04T00:13:00Z,I'm locked out of my Amazon account and not receiving the 2FA OTP code on my mobile phone.,You can update email under Login & Security in Account Settings. DM us if you need help verifying your identity first.,account_login_security
1000976,1000977,User_25139,AmazonHelp,2026-08-10T12:30:00Z,Where can I find the QR code for Kohl's return drop-off?,Defective returns should not incur restocking fees! Send us a DM with your order ID so we can credit that fee back to you.,refund_return_request
1000978,1000979,User_34232,AmazonHelp,2026-08-12T12:23:00Z,Is this product sold directly by Amazon or a third-party seller?,Warranty details depend on the manufacturer and seller listed on product page. DM us the item link for quick check.,product_stock_inquiry
1000980,1000981,User_70956,AmazonHelp,2026-08-09T07:53:00Z,Can I return an opened item within the 30-day return window for a full refund?,Returns usually take 3-5 business days to process once received. DM us your return tracking # and order ID so we can verify status.,refund_return_request
1000982,1000983,User_21233,AmazonHelp,2026-08-22T11:51:00Z,Payment declined error when checking out with my Visa credit card.,We apologize for the duplicate charge concern! Please send us a DM with your account email so we can audit billing records.,billing_payment_issue
1000984,1000985,User_60738,AmazonHelp,2026-08-27T16:26:00Z,Hello is anyone there working right now???,Thank you for your feedback regarding pricing. We strive to offer competitive prices every day across our store catalog.,other_unclear
1000986,1000987,User_72424,AmazonHelp,2026-08-10T02:25:00Z,Testing message please ignore,Hi there! We're here and ready to help. Please DM us with any questions or order issues you're experiencing!,other_unclear
1000988,1000989,User_25765,AmazonHelp,2026-08-25T14:11:00Z,Tracking #TBA940294021 has no updates for 3 days. Is my package lost?,We want to get this sorted out for you! Please send us a private message with your tracking and order ID.,shipping_delivery_status
1000990,1000991,User_65492,AmazonHelp,2026-08-03T21:27:00Z,How do I generate a return mailing label for an item that doesn't fit?,You can easily print a return label by visiting Your Orders > Return or Replace Items! DM us if you need step-by-step guidance.,refund_return_request
1000992,1000993,User_51910,AmazonHelp,2026-08-24T02:05:00Z,Cancel my order please. I no longer need this item.,We can attempt to cancel this for you! Please send us a direct message with your order number as soon as possible.,cancellation_order_change
1000994,1000995,User_46202,AmazonHelp,2026-08-17T14:58:00Z,2-step verification code prompt keeps looping back to login screen.,Security is our priority! Please DM us immediately with your phone number/email so our account security team can secure your account.,account_login_security
1000996,1000997,User_64997,AmazonHelp,2026-08-04T13:09:00Z,Order 114-0029411-94821 missed delivery window today. I needed this for an event tonight!,We want to get this sorted out for you! Please send us a private message with your tracking and order ID.,shipping_delivery_status
1000998,1000999,User_23845,AmazonHelp,2026-08-19T03:50:00Z,Status says refund issued yesterday but it's not showing in my bank account balance yet.,Bank processing times usually take 3-7 business days depending on your financial institution. DM us if you need refund confirmation details.,refund_return_request
1001000,1001001,User_44620,AmazonHelp,2026-08-13T20:31:00Z,Payment declined error when checking out with my Visa credit card.,Payment failure notifications can occur due to bank authorization holds. DM us your details so we can check payment status safely.,billing_payment_issue
1001002,1001003,User_28855,AmazonHelp,2026-08-20T19:43:00Z,When will the Echo Dot 5th Gen in Charcoal be back in stock?,"While we don't offer post-purchase price matching, DM us your order # and we can review return/re-order options for you!",product_stock_inquiry
1001004,1001005,User_16460,AmazonHelp,2026-08-24T15:58:00Z,I'm locked out of my Amazon account and not receiving the 2FA OTP code on my mobile phone.,Security is our priority! Please DM us immediately with your phone number/email so our account security team can secure your account.,account_login_security
1001006,1001007,User_50756,AmazonHelp,2026-08-09T15:54:00Z,"Received an email saying payment failed for my auto-renew, but my card details are correct.",We apologize for the duplicate charge concern! Please send us a DM with your account email so we can audit billing records.,billing_payment_issue
1001008,1001009,User_52056,AmazonHelp,2026-08-09T23:26:00Z,My package arrived today but the product box was crushed and the item inside is completely broken.,Apologies for the damaged shipment! Please send us a direct message with your order details and photos so we can issue a full replacement.,missing_damaged_item
1001010,1001011,User_73499,AmazonHelp,2026-08-25T16:55:00Z,My package arrived today but the product box was crushed and the item inside is completely broken.,So sorry about the spilled item! Please message us privately with your order ID and we'll arrange a refund or replacement for damaged items.,missing_damaged_item
1001012,1001013,User_18600,AmazonHelp,2026-08-10T22:32:00Z,Prime Video is giving error code 5004 whenever I try to stream on my Smart TV.,We recommend reinstalling the app and updating iOS. DM us if you're still experiencing crashes!,prime_digital_services
1001014,1001015,User_32772,AmazonHelp,2026-08-07T06:53:00Z,Received a suspicious email claiming my Amazon account was suspended. Is this real?,Try clearing browser cookies/cache or using a different browser. DM us if the 2FA loop continues!,account_login_security
1001016,1001017,User_57235,AmazonHelp,2026-08-23T06:17:00Z,Where is my order? It was scheduled for prime 1-day delivery but still has not shipped.,We're sorry to hear your package is delayed! Please send us a DM with your order number so we can investigate with the carrier.,shipping_delivery_status
1001018,1001019,User_99282,AmazonHelp,2026-08-01T07:23:00Z,Why am I being asked to pay extra for a movie on Prime Video when I have an active Prime subscription?,We recommend reinstalling the app and updating iOS. DM us if you're still experiencing crashes!,prime_digital_services
1001020,1001021,User_86923,AmazonHelp,2026-08-18T11:22:00Z,Will this item restock before the holiday shipping cutoff date?,Compatibility information is listed under Product Specifications! DM us the product link and we'll check hardware specs for you.,product_stock_inquiry
1001022,1001023,User_47364,AmazonHelp,2026-08-01T12:03:00Z,I was charged a restocking fee on my return even though the item was defective. Can this be refunded?,You can access your return QR code directly under Your Orders in the Amazon app. Send a DM if you're having trouble locating it!,refund_return_request
1001024,1001025,User_94853,AmazonHelp,2026-08-08T21:13:00Z,Status says refund issued yesterday but it's not showing in my bank account balance yet.,You can easily print a return label by visiting Your Orders > Return or Replace Items! DM us if you need step-by-step guidance.,refund_return_request
1001026,1001027,User_99417,AmazonHelp,2026-08-01T15:58:00Z,I was charged for a subscription I never signed up for.,Taxes are calculated based on item delivery location regulations. DM us your order summary so we can review the invoice breakout.,billing_payment_issue
1001028,1001029,User_39329,AmazonHelp,2026-08-09T19:51:00Z,Where can I find the QR code for Kohl's return drop-off?,You can easily print a return label by visiting Your Orders > Return or Replace Items! DM us if you need step-by-step guidance.,refund_return_request
1001030,1001031,User_65549,AmazonHelp,2026-08-13T11:29:00Z,I was charged for a subscription I never signed up for.,We take unauthorized charges seriously! Please send us a DM with the charge date and amount so we can investigate your account.,billing_payment_issue
1001032,1001033,User_91737,AmazonHelp,2026-08-13T18:06:00Z,My gift card balance was not applied to my purchase and my debit card was charged full amount.,Taxes are calculated based on item delivery location regulations. DM us your order summary so we can review the invoice breakout.,billing_payment_issue
1001034,1001035,User_83591,AmazonHelp,2026-08-21T19:38:00Z,Tracking #TBA940294021 has no updates for 3 days. Is my package lost?,Sorry for missing your delivery window! DM us your order number so we can check on-time guarantee options for you.,shipping_delivery_status
1001036,1001037,User_18367,AmazonHelp,2026-08-11T08:40:00Z,"Received an email saying payment failed for my auto-renew, but my card details are correct.",We take unauthorized charges seriously! Please send us a DM with the charge date and amount so we can investigate your account.,billing_payment_issue
1001038,1001039,User_34688,AmazonHelp,2026-08-05T16:48:00Z,I purchased a Kindle ebook but it's not syncing to my Kindle Paperwhite device.,Try going to Settings > Sync My Kindle on your Paperwhite. DM us your registered email if the book doesn't appear!,prime_digital_services
1001040,1001041,User_99228,AmazonHelp,2026-08-05T23:01:00Z,I accidentally placed an order to my old address! Can I change the shipping address before it ships?,You can update your payment method directly under Your Orders > Change Payment. DM us if you experience an error.,cancellation_order_change
